date,ticker,vol_7d,vol_20d,vol_60d,vol_regime
2015-07-16,SLV,19.752164339000203,19.11368596509795,21.15714958380664,Normal
2015-07-17,SLV,20.119126655467294,19.114676434394358,21.04812709683499,Normal
2015-07-20,SLV,12.728763992036212,19.34368575710138,21.12391411422627,Normal
2015-07-21,SLV,11.882363329351527,19.47117026608082,21.103201576915463,Normal
2015-07-22,SLV,12.616024187318823,18.29915326490025,19.316881004556485,Normal
2015-07-23,SLV,12.753502110818522,18.262960625466548,19.131680231358082,Normal
2015-07-24,SLV,10.93575667350231,18.342425935971995,19.14093790146849,Normal
2015-07-27,SLV,11.06531559056779,18.379026671775826,18.61331346325059,Normal
2015-07-28,SLV,12.514218609638547,18.794113220307963,18.68164246291859,Normal
2015-07-29,SLV,11.630041406909799,19.29835727276961,18.505728446879804,Normal
2015-07-30,SLV,11.315746431979724,19.188537890221017,18.424023738576732,Normal
2015-07-31,SLV,11.311004497806435,19.07169351106795,18.424936263088615,Normal
2015-08-03,SLV,13.27483056448905,19.405877848038745,18.52999597301685,Normal
2015-08-04,SLV,13.524704848403537,14.946858417632575,18.39340844134644,Normal
2015-08-05,SLV,12.88625629940586,14.94947430691923,18.291883272031594,Normal
2015-08-06,SLV,12.16277945716437,12.53238183201276,17.966446004699996,Low
2015-08-07,SLV,11.938636403913748,12.584310813140256,16.472132029716533,Normal
2015-08-10,SLV,21.5363083173257,17.172045612672456,17.29159510351266,Normal
2015-08-11,SLV,21.232704895192825,17.157833898097937,17.31016821861057,Normal
2015-08-12,SLV,15.717067581906505,16.36594294342186,17.43094323230369,Normal
2015-08-13,SLV,18.597711100154115,16.484564202561923,16.46198808130768,Normal
2015-08-14,SLV,21.696212214435466,16.702578666605497,16.5660934008075,Normal
2015-08-17,SLV,21.588053980807086,15.936525636100155,16.623693184606818,Normal
2015-08-18,SLV,29.734366070302244,19.072507544631467,17.467997277480755,Normal
2015-08-19,SLV,27.43455221151893,20.92374101710045,17.93719034742611,Normal
2015-08-20,SLV,28.52989410504373,20.9340496846439,18.224569640498114,Normal
2015-08-21,SLV,28.320012926159972,21.540556336247267,18.34137339031797,Normal
2015-08-24,SLV,33.95337425671816,24.712252367859993,19.429027675192234,Normal
2015-08-25,SLV,33.89425367276379,24.87674877907682,19.488416569454284,Normal
2015-08-26,SLV,35.91549858001303,26.874474979029866,20.297138554622904,High
2015-08-27,SLV,37.04338496649147,27.74514944653827,20.560227896356544,High
2015-08-28,SLV,32.8682292136141,27.95350112730096,20.253180852316962,High
2015-08-31,SLV,30.799997727715063,27.474538783137714,20.28072412069983,High
2015-09-01,SLV,30.751261160245225,27.487665973279533,20.275466167086893,High
2015-09-02,SLV,25.063292675427007,27.55058252732653,20.329188671173043,High
2015-09-03,SLV,24.278316861114046,27.535237732409794,20.319455844511573,High
2015-09-04,SLV,13.134626459290665,27.469740886656645,20.34855361364581,High
2015-09-08,SLV,11.728689723444756,25.588737413205408,20.5911871401862,Normal
2015-09-09,SLV,14.62461195871052,25.740130834027475,20.61131494610623,Normal
2015-09-10,SLV,14.529390443346616,25.289291351923726,20.632261546077146,Normal
2015-09-11,SLV,14.460968301819383,25.229423731118366,20.530159091444624,Normal
2015-09-14,SLV,15.322031682079432,25.256294620444674,20.623021589425893,Normal
2015-09-15,SLV,15.254347128637535,25.08216931133101,20.622531030146156,Normal
2015-09-16,SLV,25.481319592684326,26.247631309014828,21.76669477895429,Normal
2015-09-17,SLV,25.425911769622562,25.188318604367847,21.532452205572184,Normal
2015-09-18,SLV,22.671334169505993,24.62813243794706,21.53379524643242,Normal
2015-09-21,SLV,22.805363243513714,24.318289398243994,21.537694679228927,Normal
2015-09-22,SLV,28.740397966233182,22.930140690174905,22.060639696826488,Normal
2015-09-23,SLV,27.349845792788457,22.63304834031779,22.042776933276254,Normal
2015-09-24,SLV,29.115055341101296,20.60723095351672,22.536663731932343,Normal
2015-09-25,SLV,22.99113303423508,19.946053753568776,22.476319280409047,Normal
2015-09-28,SLV,28.63705936308704,23.15115713273885,23.36632803110416,Normal
2015-09-29,SLV,28.490312075041007,23.093579652879885,23.363001451062665,Normal
2015-09-30,SLV,28.16184271921119,23.20253703980523,22.14749175914102,Normal
2015-10-01,SLV,25.359918504108524,23.116718041946218,22.147926208337754,Normal
2015-10-02,SLV,38.933825789992135,28.530567173052784,23.797341902911967,Normal
2015-10-05,SLV,39.20739076878113,29.278739607259947,24.224268989051417,Normal
2015-10-06,SLV,39.09200651535388,29.177889842513622,24.325522907830532,Normal
2015-10-07,SLV,28.181904896234933,28.721564578534803,24.431062386611334,Normal
2015-10-08,SLV,34.220596568635415,30.005702945647844,24.49624164338509,Normal
2015-10-09,SLV,32.0767932273046,29.954268852974753,24.51344285850009,Normal
2015-10-12,SLV,32.293439421896956,29.417129365800026,24.436054306961637,Normal
2015-10-13,SLV,21.696786598572196,29.345387710060994,24.266821179347296,Normal
2015-10-14,SLV,19.843815484348543,27.88258150841466,24.46094351157588,Normal
2015-10-15,SLV,19.545196222114782,27.710316164480993,24.46949728921751,Normal
2015-10-16,SLV,18.484904967636123,27.962141715804094,24.421018490971143,Normal
2015-10-19,SLV,15.096791824873366,28.399681290074668,24.55937901951386,Normal
2015-10-20,SLV,14.517455112158675,26.637628518588574,24.507697906015494,Normal
2015-10-21,SLV,16.73296424560592,27.257540396719577,24.663078934278886,Normal
2015-10-22,SLV,17.594149234565855,26.416781279032243,24.64680164541916,Normal
2015-10-23,SLV,12.80941011224942,26.372533262288112,24.6209377145285,Normal
2015-10-26,SLV,12.867366989374485,23.07350720507741,24.620771593771316,Normal
2015-10-27,SLV,12.608815556058437,23.08482990197537,24.387933385951253,Normal
2015-10-28,SLV,11.728184970534489,22.740918478767483,24.427127986586175,Normal
2015-10-29,SLV,19.18133061240497,25.07929329293112,25.025232255470065,Normal
2015-10-30,SLV,17.956769105125947,19.327769073736437,25.05875295753885,Normal
2015-11-02,SLV,16.647088344747825,17.509047670737576,25.043453068348743,Low
2015-11-03,SLV,16.651422198956702,17.121101722876066,24.352828251720542,Normal
2015-11-04,SLV,17.017080748857282,16.508132291198933,24.475678511976717,Low
2015-11-05,SLV,16.078141267262342,15.345489491919636,24.360205528861247,Low
2015-11-06,SLV,11.472909245218252,15.437906231653267,24.51131575873538,Low
2015-11-09,SLV,7.012795094100041,15.745073273204238,24.563943912713064,Low
2015-11-10,SLV,6.3372547367563055,15.667030982382968,24.59365686380081,Low
2015-11-11,SLV,5.509371018299061,13.388187747802949,23.995332590647024,Low
2015-11-12,SLV,8.566712478970512,13.485334959507256,23.414661340978128,Low
2015-11-13,SLV,8.5929350948342,13.502077779108483,23.198765478428363,Low
2015-11-16,SLV,10.057758680209847,13.539004124858705,23.104125045679847,Low
2015-11-17,SLV,8.324359845406835,12.978214583964004,22.14461326810126,Low
2015-11-18,SLV,6.238720859130518,12.718190840821258,22.06251303972873,Low
2015-11-19,SLV,7.896296287958238,12.63643840973806,21.19556791563038,Low
2015-11-20,SLV,7.931074460083865,12.505564775283673,20.953557834821908,Low
2015-11-23,SLV,7.955599883029815,12.391655297342954,20.88062993820714,Low
2015-11-24,SLV,8.696901028209748,12.676717523586248,20.874547077290025,Low
2015-11-25,SLV,8.697230963982625,11.784487090689348,20.866109436005896,Low
2015-11-27,SLV,8.813136784585922,9.438285452639215,20.841918081065756,Low
2015-11-30,SLV,8.779638471911197,9.517605342934896,20.84233122805162,Low
2015-12-01,SLV,7.97984193128357,10.151293711753654,20.831065542989837,Low
2015-12-02,SLV,8.633487679327736,10.214041222760374,20.697652893373153,Low
2015-12-03,SLV,9.657679972167623,10.293016457650168,20.584683284991687,Low
2015-12-04,SLV,20.769789677176792,15.736686785793458,21.521479423190314,Normal
2015-12-07,SLV,24.636301757230477,16.070436314508196,21.828143461353097,Normal
2015-12-08,SLV,25.076055138919312,15.648617587372726,21.765011829237046,Normal
2015-12-09,SLV,25.07585992088574,15.36037989329992,21.765083670634475,Normal
2015-12-10,SLV,24.929112791587738,15.10778644808965,20.659438439294593,Normal
2015-12-11,SLV,25.064052778288985,15.55533937979196,20.528117601275127,Normal
2015-12-14,SLV,26.37623710810545,16.654273305283844,20.788080160924057,Normal
2015-12-15,SLV,13.26738214604414,16.755923076100217,20.80922134943033,Normal
2015-12-16,SLV,23.98486691737201,19.96875370485575,21.193458656323795,Normal
2015-12-17,SLV,29.700392608954395,22.677064023841393,22.050129353555217,Normal
2015-12-18,SLV,35.21183824276761,24.64683440514967,22.286111509313212,Normal
2015-12-21,SLV,35.88644294405981,24.827020511636608,22.443790862101636,Normal
2015-12-22,SLV,34.81690174260838,24.77963734478283,21.488999765247456,Normal
2015-12-23,SLV,31.57335491150004,24.746356283273023,21.489276328921115,Normal
2015-12-24,SLV,31.54202574977757,24.80074678457373,21.47023911262134,Normal
2015-12-28,SLV,33.30043520309153,26.953471268366734,22.275319341194002,Normal
2015-12-29,SLV,26.813283285113542,26.953564109295385,19.963524705969256,High
2015-12-30,SLV,20.628155526710707,26.901510942260376,19.289130670628115,High
2015-12-31,SLV,18.17408902946308,26.674849173860686,19.067334952378427,High
2016-01-04,SLV,18.17408902946308,26.538021910853676,18.751825121345064,High
2016-01-05,SLV,19.608292355558117,24.169585667266986,18.547272157868708,High
2016-01-06,SLV,19.37693563288953,23.47468768351698,18.454578130397113,Normal
2016-01-07,SLV,13.169327584230398,24.369841382009763,18.965227811762265,Normal
2016-01-08,SLV,20.99252348475817,25.819010430034545,19.467134643216735,High
2016-01-11,SLV,21.157994141155132,25.878958667016942,19.063142676265738,High
2016-01-12,SLV,21.277894864572062,25.616388814185044,19.064612297171013,High
2016-01-13,SLV,25.848229691158707,26.144712342501673,19.813228232377675,High
2016-01-14,SLV,29.49338594033738,27.473471866790327,20.159765474628692,High
2016-01-15,SLV,29.49578358652274,25.37798337915589,20.138286360734757,Normal
2016-01-19,SLV,26.999797839371343,23.03490070987418,20.13693733213898,Normal
2016-01-20,SLV,23.224387647935863,21.206471281756315,20.158312069105914,Normal
2016-01-21,SLV,22.72009740097098,20.759438388818957,20.151817761900396,Normal
2016-01-22,SLV,23.01267161638238,20.85129457730721,20.167499606405418,Normal
2016-01-25,SLV,19.71545641840618,21.564791501035195,20.453072299517068,Normal
2016-01-26,SLV,13.50915125352895,22.407965852700475,20.73136428968885,Normal
2016-01-27,SLV,14.175179966928297,19.475154123086533,20.15307171365466,Normal
2016-01-28,SLV,19.65289571978854,20.63388907557876,20.408718711153988,Normal
2016-01-29,SLV,19.088313899816782,20.522895051581184,20.39922556044395,Normal
2016-02-01,SLV,19.1613899972028,20.54692974502246,20.376929150800123,Normal
2016-02-02,SLV,18.795116789039447,20.631890929639376,20.212239226284463,Normal
2016-02-03,SLV,21.92057849542552,22.006223898962755,20.826765277640092,Normal
2016-02-04,SLV,21.444145157230583,22.50886941287807,20.843482953207825,Normal
2016-02-05,SLV,21.70934361763806,21.93541109780823,20.78322720245967,Normal
2016-02-08,SLV,15.469287418709033,20.20313455537969,20.9585910159934,Normal
2016-02-09,SLV,17.583099802059472,20.166516493009237,20.90447314036835,Normal
2016-02-10,SLV,17.94632810619111,19.93211327534044,20.905820078511862,Normal
2016-02-11,SLV,18.4391274356726,20.368210978739167,21.56329540526932,Normal
2016-02-12,SLV,17.66929245246217,17.650575405062042,21.56332645574672,Normal
2016-02-16,SLV,30.29782330560567,22.33021261793386,22.622393790163283,Normal
2016-02-17,SLV,29.71525397825299,22.28629368904389,22.611475731103926,Normal
2016-02-18,SLV,29.245555188766552,22.56152374777848,22.755453489926108,Normal
2016-02-19,SLV,29.563887033295956,22.921353150668757,22.742782380784003,Normal
2016-02-22,SLV,30.986513136472922,23.603582040157086,22.94943702645334,Normal
2016-02-23,SLV,25.02915195732595,23.28956664469274,22.977314301704226,Normal
2016-02-24,SLV,24.700947854299226,22.729426629268755,22.983717395605563,Normal
2016-02-25,SLV,16.087802565417057,22.989812105112073,23.026094143838968,Normal
2016-02-26,SLV,22.15080324621822,24.3049008799083,23.74106122826421,Normal
2016-02-29,SLV,21.297663039615202,24.620875693484944,23.8526172272979,Normal
2016-03-01,SLV,21.283589844301893,24.6305884456734,23.7452995050579,Normal
2016-03-02,SLV,20.803170617113782,24.572858109159863,23.735300761104074,Normal
2016-03-03,SLV,23.36753953034657,23.889464860308674,23.193371896434524,Normal
2016-03-04,SLV,25.74466347204205,24.065773304679258,23.11430065215116,Normal
2016-03-07,SLV,24.975536585526868,23.94568051688429,23.085498059695194,Normal
2016-03-08,SLV,20.647680997685207,24.304013665011396,23.458179185809662,Normal
2016-03-09,SLV,21.173776553826535,24.32609526091368,23.49291395491301,Normal
2016-03-10,SLV,22.851075776442027,25.31397052228993,23.647829380081152,Normal
2016-03-11,SLV,24.21842861472416,23.415298730237954,23.35204292258979,Normal
2016-03-14,SLV,23.647357478351967,23.583263422395742,23.469660740950836,Normal
2016-03-15,SLV,20.420004619633783,20.625993089947027,22.79565621409451,Normal
2016-03-16,SLV,24.65890098376339,22.121432503703442,22.22729786153618,Normal
2016-03-17,SLV,23.18301262847481,22.536703301391125,21.93317987055609,Normal
2016-03-18,SLV,23.723620781119035,22.562296249639115,21.944174442331494,Normal
2016-03-21,SLV,21.268633422887245,21.780899045058764,21.941094515276156,Normal
2016-03-22,SLV,20.287653937442307,21.699509676186892,21.945498570382316,Normal
2016-03-23,SLV,33.18660351851417,26.411664607604767,23.57245063398005,Normal
2016-03-24,SLV,33.306727781565584,26.342244704814277,22.757642691231986,Normal
2016-03-28,SLV,29.220390014815052,24.292984012093292,22.749456813856515,Normal
2016-03-29,SLV,26.38191313703314,24.125552045069064,22.774193065415893,Normal
2016-03-30,SLV,26.33402063185672,24.30930098227876,22.84458827324836,Normal
2016-03-31,SLV,28.35778504930701,24.631572831682565,22.961400191494626,Normal
2016-04-01,SLV,29.977776539477436,25.364460249478405,23.47479162468012,Normal
2016-04-04,SLV,19.71370605301688,24.598574904161236,23.57889586516112,Normal
2016-04-05,SLV,22.43621369753315,25.05294633679177,23.46082862144645,Normal
2016-04-06,SLV,22.603571391164063,24.270578332102293,22.941101543319487,Normal
2016-04-07,SLV,22.61983991685867,24.466399644161147,22.952371968056227,Normal
2016-04-08,SLV,22.91478913267549,23.60735027813995,22.982625240743925,Normal
2016-04-11,SLV,30.465904128826605,26.713581018766103,23.561640249125677,Normal
2016-04-12,SLV,24.043659973533295,26.975023542784104,23.22728211122724,Normal
2016-04-13,SLV,20.70826739302354,26.895913950898446,23.226662870367704,Normal
2016-04-14,SLV,23.23877419973856,26.063809077497634,23.262296302057266,Normal
2016-04-15,SLV,21.009545742579046,25.324118346874858,23.249520221992537,Normal
2016-04-18,SLV,22.535503103565127,25.108927554057658,23.258477819933972,Normal
2016-04-19,SLV,31.37039473289212,29.574175826759035,24.802804671891728,Normal
2016-04-20,SLV,28.153076210615126,29.585125722531654,24.685007228448764,Normal
2016-04-21,SLV,27.59616803610249,24.656867319790184,24.497040659433466,Normal
2016-04-22,SLV,28.35994108700483,24.588540347855,24.530048774966804,Normal
2016-04-25,SLV,27.175831439614246,24.59299808766591,24.171039025146978,Normal
2016-04-26,SLV,27.176004100854822,24.55772054703319,24.18530926210998,Normal
2016-04-27,SLV,26.318505084294085,24.06363718987927,24.183666623579338,Normal
2016-04-28,SLV,14.017232184250169,24.75743302116332,24.507219629547073,Normal
2016-04-29,SLV,14.144894842953029,22.132648634491417,24.201665931947723,Normal
2016-05-02,SLV,21.783223028492984,23.516648557125066,24.529428988720277,Normal
2016-05-03,SLV,21.76579197525042,23.729774338465706,24.494661500217497,Normal
2016-05-04,SLV,22.382936285803517,23.680301299983633,24.34047331366172,Normal
2016-05-05,SLV,22.16378750726573,23.74782033332709,24.289321158474657,Normal
2016-05-06,SLV,22.304430093277517,23.7231101057334,24.310775239984178,Normal
2016-05-09,SLV,24.069145677249402,24.617217766182957,24.660568829573812,Normal
2016-05-10,SLV,23.288847766166423,24.15169194418379,24.721580696024976,Normal
2016-05-11,SLV,24.487553990317558,24.676407442093534,23.916113002012594,Normal
2016-05-12,SLV,27.29907633005255,25.912598299803285,24.370287989617076,Normal
2016-05-13,SLV,27.526903141998154,25.850362149666395,24.218139804557794,Normal
2016-05-16,SLV,27.592220679363237,25.775097287169924,24.130709431262247,Normal
2016-05-17,SLV,27.376826808629808,20.393234939668194,23.90092387829192,Normal
2016-05-18,SLV,24.96370155124492,22.375564100557806,24.514561031120703,Normal
2016-05-19,SLV,26.073634406569685,23.413768134360758,24.93201887319532,Normal
2016-05-20,SLV,21.67612018549146,23.411477589979913,24.861920191423394,Normal
2016-05-23,SLV,19.703197274217285,23.446087923352252,24.19788235124544,Normal
2016-05-24,SLV,18.74046805656776,23.40074148957486,24.228029919826692,Normal
2016-05-25,SLV,19.41923115586235,23.38546698316611,24.227872380820777,Normal
2016-05-26,SLV,18.527611995470306,21.29831296806131,24.213407886622964,Normal
2016-05-27,SLV,14.294827890250398,20.472286848537642,24.075423520636335,Normal
2016-05-31,SLV,11.33053551779888,19.924910900847383,23.98641966604651,Normal
2016-06-01,SLV,10.881666377531518,19.956414006600188,23.917397062574747,Normal
2016-06-02,SLV,11.796274979656445,20.13696606944716,23.586019023603264,Normal
2016-06-03,SLV,19.730661361157356,22.667879414395355,24.08095673853574,Normal
2016-06-06,SLV,19.6846229247893,22.526582754045567,23.77596495849815,Normal
2016-06-07,SLV,20.100184230051486,20.02725593405898,23.755294748145026,Normal
2016-06-08,SLV,29.058939481403318,24.43902174006176,24.891714519464372,Normal
2016-06-09,SLV,25.416034431471275,24.333385343269338,25.039632504509797,Normal
2016-06-10,SLV,24.910601917542674,23.112675379183152,24.672983947580548,Normal
2016-06-13,SLV,24.62201209222807,23.14906674800545,24.410131382266968,Normal
2016-06-14,SLV,24.03857728850199,23.173318392415563,24.33285986542511,Normal
2016-06-15,SLV,23.881985608203593,23.30380743239392,24.37951451727526,Normal
2016-06-16,SLV,29.87895854146646,22.987795994227277,24.889688444672775,Normal
2016-06-17,SLV,21.74881482661169,22.212209758767948,23.541531653931237,Normal
2016-06-20,SLV,19.917350402229143,22.203105413048018,23.48462550000171,Normal
2016-06-21,SLV,22.628404017041845,23.01803847831278,23.79570663163703,Normal
2016-06-22,SLV,22.344868903002972,22.46235459906861,23.744550283678098,Normal
2016-06-23,SLV,22.563075291647564,22.454118492939756,23.663704082882642,Normal
2016-06-24,SLV,26.68794225444659,23.653991284188855,23.989861475439206,Normal
2016-06-27,SLV,20.83463783605282,23.228381112779044,23.40331996962035,Normal
2016-06-28,SLV,18.78670279968312,22.297321309995908,23.256370258946664,Normal
2016-06-29,SLV,23.87093349403237,23.415957475183934,23.645179357955378,Normal
2016-06-30,SLV,21.100284988978775,24.550311619524077,24.118164544437874,Normal
2016-07-01,SLV,28.960700930949283,27.979315335818956,25.834978463586705,Normal
2016-07-05,SLV,27.528361100776372,27.94429146125525,25.870106368353735,Normal
2016-07-06,SLV,28.562014031875776,27.428952453945904,25.050780605309704,Normal
2016-07-07,SLV,35.44908087551775,27.27953617816805,25.373195978944818,Normal
2016-07-08,SLV,34.8326240844413,28.03447769899414,25.838792790185515,Normal
2016-07-11,SLV,35.20192666699013,27.96070883290167,25.7501556689167,Normal
2016-07-12,SLV,36.98354802816174,28.75147030092828,25.915172848322264,Normal
2016-07-13,SLV,25.694762998838243,28.665263969252546,25.99829690759431,Normal
2016-07-14,SLV,25.945990940550228,29.173429292282467,24.6156506950812,Normal
2016-07-15,SLV,26.505604407501803,27.646525772897903,24.73404052983852,Normal
2016-07-18,SLV,22.378607360337075,27.500324010941906,24.73512771279661,Normal
2016-07-19,SLV,15.454840454354205,28.098090706681404,24.82037176261559,Normal
2016-07-20,SLV,20.30061054642021,29.399390994541264,25.53155187481852,Normal
2016-07-21,SLV,27.298149619117503,30.112116872491345,25.93215649896954,Normal
2016-07-22,SLV,24.84892306760306,30.796858893407947,26.075793209618364,Normal
2016-07-25,SLV,24.840994419892862,30.38767342677804,25.752989524421572,Normal
2016-07-26,SLV,25.599721924326158,30.307676648683252,25.675155242599157,Normal
2016-07-27,SLV,35.72125215391188,32.43337001185245,26.326474895521557,Normal
2016-07-28,SLV,35.568380558818106,31.94419516099351,26.384737934409376,Normal
2016-07-29,SLV,29.29574018731152,30.791108066743544,26.35583518480712,Normal
2016-08-01,SLV,26.524662695365976,25.788244825731216,26.355103813439936,Normal
2016-08-02,SLV,24.27905504628597,25.600891408193547,26.367448220459632,Normal
2016-08-03,SLV,25.421138439442874,25.938973858778237,25.600898046368087,Normal
2016-08-04,SLV,25.87077439834963,24.722742266457434,25.58015406078939,Normal
2016-08-05,SLV,23.120993213322468,25.736884292164962,26.449236902972096,Normal
2016-08-08,SLV,23.26657335844003,25.68188780640046,26.023286674481493,Normal
2016-08-09,SLV,23.19949160084033,25.583229567069406,26.037897981241098,Normal
2016-08-10,SLV,25.604422625661105,25.554439935768293,26.169092914345942,Normal
2016-08-11,SLV,24.834239133963457,25.692291791347436,26.302562769632797,Normal
2016-08-12,SLV,25.008532655817895,25.88938543642203,25.869267296311747,Normal
2016-08-15,SLV,25.801876817759663,25.99225361940718,25.412591861850338,Normal
2016-08-16,SLV,15.681037818885757,25.781961883242637,25.421107257923314,Normal
2016-08-17,SLV,16.426554188567927,24.036095330955366,25.43910640934047,Normal
2016-08-18,SLV,16.073777301854275,22.354695800648237,25.271782820914513,Normal
2016-08-19,SLV,16.165254880270858,23.415799368155305,25.81427399235204,Normal
2016-08-22,SLV,18.348114001399196,24.386883090541687,26.265322277864893,Normal
2016-08-23,SLV,18.20111185975195,24.20697939429695,26.174133263330273,Normal
2016-08-24,SLV,17.080512745752998,19.638138493982957,26.298481922644385,Normal
2016-08-25,SLV,17.33077809145992,19.672858941609803,26.28929866945234,Normal
2016-08-26,SLV,19.38914526067443,19.518313124345863,26.2938351529866,Normal
2016-08-29,SLV,21.004963393455288,19.976027543014617,25.905371188269527,Normal
2016-08-30,SLV,18.66234659356001,19.61327119831589,26.08911117264937,Normal
