date,ticker,close,cummax,drawdown_pct,in_drawdown
2015-09-17,SLV,14.420000076293945,17.610000610351562,-18.114709957377638,1
2015-09-18,SLV,14.470000267028809,17.610000610351562,-17.830779298650278,1
2015-09-21,SLV,14.489999771118164,17.610000610351562,-17.71721028447546,1
2015-09-22,SLV,14.140000343322754,17.610000610351562,-19.70471406451322,1
2015-09-23,SLV,14.119999885559082,17.610000610351562,-19.81828849421492,1
2015-09-24,SLV,14.430000305175781,17.610000610351562,-18.057922742526788,1
2015-09-25,SLV,14.399999618530273,17.610000610351562,-18.22828438707933,1
2015-09-28,SLV,13.9399995803833,17.610000610351562,-20.84043669942266,1
2015-09-29,SLV,13.970000267028809,17.610000610351562,-20.670075054870118,1
2015-09-30,SLV,13.869999885559082,17.610000610351562,-21.23793637232484,1
2015-10-01,SLV,13.899999618530273,17.610000610351562,-21.067580143299168,1
2015-10-02,SLV,14.550000190734863,17.610000610351562,-17.37649241089725,1
2015-10-05,SLV,14.890000343322754,17.610000610351562,-15.445770430183458,1
2015-10-06,SLV,15.069999694824219,17.610000610351562,-14.423627640502602,1
2015-10-07,SLV,15.289999961853027,17.610000610351562,-13.17433599141834,1
2015-10-08,SLV,14.989999771118164,17.610000610351562,-14.87791452825562,1
2015-10-09,SLV,15.119999885559082,17.610000610351562,-14.139696981775241,1
2015-10-12,SLV,15.130000114440918,17.610000610351562,-14.08290976692439,1
2015-10-13,SLV,15.15999984741211,17.610000610351562,-13.91255353789872,1
2015-10-14,SLV,15.420000076293945,17.610000610351562,-12.43611844493796,1
2015-10-15,SLV,15.390000343322754,17.610000610351562,-12.60647467396362,1
2015-10-16,SLV,15.279999732971191,17.610000610351562,-13.23112320626919,1
2015-10-19,SLV,15.109999656677246,17.610000610351562,-14.19648419662608,1
2015-10-20,SLV,15.1899995803833,17.610000610351562,-13.742197308873061,1
2015-10-21,SLV,14.989999771118164,17.610000610351562,-14.87791452825562,1
2015-10-22,SLV,15.109999656677246,17.610000610351562,-14.19648419662608,1
2015-10-23,SLV,15.119999885559082,17.610000610351562,-14.139696981775241,1
2015-10-26,SLV,15.109999656677246,17.610000610351562,-14.19648419662608,1
2015-10-27,SLV,15.130000114440918,17.610000610351562,-14.08290976692439,1
2015-10-28,SLV,15.260000228881836,17.610000610351562,-13.344692220444,1
2015-10-29,SLV,14.880000114440918,17.610000610351562,-15.50255764503431,1
2015-10-30,SLV,14.800000190734863,17.610000610351562,-15.95684453278733,1
2015-11-02,SLV,14.720000267028809,17.610000610351562,-16.411131420540357,1
2015-11-03,SLV,14.579999923706055,17.610000610351562,-17.20613618187159,1
2015-11-04,SLV,14.380000114440918,17.610000610351562,-18.34185340125415,1
2015-11-05,SLV,14.300000190734863,17.610000610351562,-18.79614028900717,1
2015-11-06,SLV,14.079999923706055,17.610000610351562,-20.04543193809143,1
2015-11-09,SLV,13.890000343322754,17.610000610351562,-21.12436194262314,1
2015-11-10,SLV,13.760000228881836,17.610000610351562,-21.862579489103528,1
2015-11-11,SLV,13.640000343322754,17.610000610351562,-22.54400982073307,1
2015-11-12,SLV,13.640000343322754,17.610000610351562,-22.54400982073307,1
2015-11-13,SLV,13.59000015258789,17.610000610351562,-22.827940479460416,1
2015-11-16,SLV,13.600000381469727,17.610000610351562,-22.771153264609577,1
2015-11-17,SLV,13.550000190734863,17.610000610351562,-23.055083923336937,1
2015-11-18,SLV,13.520000457763672,17.610000610351562,-23.225440152362598,1
2015-11-19,SLV,13.619999885559082,17.610000610351562,-22.65758425043476,1
2015-11-20,SLV,13.5,17.610000610351562,-23.339014582064298,1
2015-11-23,SLV,13.449999809265137,17.610000610351562,-23.62294524079166,1
2015-11-24,SLV,13.510000228881836,17.610000610351562,-23.282227367213448,1
2015-11-25,SLV,13.520000457763672,17.610000610351562,-23.225440152362598,1
2015-11-27,SLV,13.460000038146973,17.610000610351562,-23.56615802594081,1
2015-11-30,SLV,13.4399995803833,17.610000610351562,-23.6797324556425,1
2015-12-01,SLV,13.510000228881836,17.610000610351562,-23.282227367213448,1
2015-12-02,SLV,13.369999885559082,17.610000610351562,-24.07723212854468,1
2015-12-03,SLV,13.460000038146973,17.610000610351562,-23.56615802594081,1
2015-12-04,SLV,13.869999885559082,17.610000610351562,-21.23793637232484,1
2015-12-07,SLV,13.619999885559082,17.610000610351562,-22.65758425043476,1
2015-12-08,SLV,13.510000228881836,17.610000610351562,-23.282227367213448,1
2015-12-09,SLV,13.489999771118164,17.610000610351562,-23.395801796915137,1
2015-12-10,SLV,13.449999809265137,17.610000610351562,-23.62294524079166,1
2015-12-11,SLV,13.300000190734863,17.610000610351562,-24.474731801446858,1
2015-12-14,SLV,13.0600004196167,17.610000610351562,-25.837592464705928,1
2015-12-15,SLV,13.109999656677246,17.610000610351562,-25.55366722150545,1
2015-12-16,SLV,13.489999771118164,17.610000610351562,-23.395801796915137,1
2015-12-17,SLV,13.079999923706055,17.610000610351562,-25.724023450531107,1
2015-12-18,SLV,13.430000305175781,17.610000610351562,-23.73651425496647,1
2015-12-21,SLV,13.59000015258789,17.610000610351562,-22.827940479460416,1
2015-12-22,SLV,13.59000015258789,17.610000610351562,-22.827940479460416,1
2015-12-23,SLV,13.619999885559082,17.610000610351562,-22.65758425043476,1
2015-12-24,SLV,13.6899995803833,17.610000610351562,-22.26008457753258,1
2015-12-28,SLV,13.289999961853027,17.610000610351562,-24.531519016297697,1
2015-12-29,SLV,13.270000457763672,17.610000610351562,-24.645088030472518,1
2015-12-30,SLV,13.210000038146973,17.610000610351562,-24.98580590405073,1
2015-12-31,SLV,13.1899995803833,17.610000610351562,-25.099380333752418,1
2016-01-04,SLV,13.1899995803833,17.610000610351562,-25.099380333752418,1
2016-01-05,SLV,13.3100004196167,17.610000610351562,-24.417944586596008,1
2016-01-06,SLV,13.359999656677246,17.610000610351562,-24.13401934339553,1
2016-01-07,SLV,13.619999885559082,17.610000610351562,-22.65758425043476,1
2016-01-08,SLV,13.300000190734863,17.610000610351562,-24.474731801446858,1
2016-01-11,SLV,13.220000267028809,17.610000610351562,-24.92901868919988,1
2016-01-12,SLV,13.170000076293945,17.610000610351562,-25.21294934792724,1
2016-01-13,SLV,13.489999771118164,17.610000610351562,-23.395801796915137,1
2016-01-14,SLV,13.1899995803833,17.610000610351562,-25.099380333752418,1
2016-01-15,SLV,13.239999771118164,17.610000610351562,-24.815449675025057,1
2016-01-19,SLV,13.359999656677246,17.610000610351562,-24.13401934339553,1
2016-01-20,SLV,13.479999542236328,17.610000610351562,-23.45258901176599,1
2016-01-21,SLV,13.460000038146973,17.610000610351562,-23.56615802594081,1
2016-01-22,SLV,13.380000114440918,17.610000610351562,-24.02044491369383,1
2016-01-25,SLV,13.579999923706055,17.610000610351562,-22.88472769431127,1
2016-01-26,SLV,13.819999694824219,17.610000610351562,-21.5218670310522,1
2016-01-27,SLV,13.8100004196167,17.610000610351562,-21.578648830376167,1
2016-01-28,SLV,13.569999694824219,17.610000610351562,-22.94151490916212,1
2016-01-29,SLV,13.59000015258789,17.610000610351562,-22.827940479460416,1
2016-02-01,SLV,13.670000076293945,17.610000610351562,-22.3736535917074,1
2016-02-02,SLV,13.619999885559082,17.610000610351562,-22.65758425043476,1
2016-02-03,SLV,13.949999809265137,17.610000610351562,-20.78364948457181,1
2016-02-04,SLV,14.170000076293945,17.610000610351562,-19.534357835487558,1
2016-02-05,SLV,14.34000015258789,17.610000610351562,-18.56899684513066,1
2016-02-08,SLV,14.59000015258789,17.610000610351562,-17.14934896702074,1
2016-02-09,SLV,14.510000228881836,17.610000610351562,-17.60363585477377,1
2016-02-10,SLV,14.550000190734863,17.610000610351562,-17.37649241089725,1
2016-02-11,SLV,14.949999809265137,17.610000610351562,-15.10505797213213,1
2016-02-12,SLV,14.989999771118164,17.610000610351562,-14.87791452825562,1
2016-02-16,SLV,14.510000228881836,17.610000610351562,-17.60363585477377,1
2016-02-17,SLV,14.539999961853027,17.610000610351562,-17.4332796257481,1
2016-02-18,SLV,14.760000228881836,17.610000610351562,-16.18398797666385,1
2016-02-19,SLV,14.640000343322754,17.610000610351562,-16.86541830829338,1
2016-02-22,SLV,14.430000305175781,17.610000610351562,-18.057922742526788,1
2016-02-23,SLV,14.539999961853027,17.610000610351562,-17.4332796257481,1
2016-02-24,SLV,14.520000457763672,17.610000610351562,-17.546848639922917,1
2016-02-25,SLV,14.40999984741211,17.610000610351562,-18.17149717222849,1
2016-02-26,SLV,14.020000457763672,17.610000610351562,-20.386144396142758,1
2016-02-29,SLV,14.199999809265137,17.610000610351562,-19.36400160646189,1
2016-03-01,SLV,14.170000076293945,17.610000610351562,-19.534357835487558,1
2016-03-02,SLV,14.25,17.610000610351562,-19.08007094773453,1
2016-03-03,SLV,14.5,17.610000610351562,-17.66042306962461,1
2016-03-04,SLV,14.760000228881836,17.610000610351562,-16.18398797666385,1
2016-03-07,SLV,14.899999618530273,17.610000610351562,-15.38898863085949,1
2016-03-08,SLV,14.619999885559082,17.610000610351562,-16.97899273799508,1
2016-03-09,SLV,14.529999732971191,17.610000610351562,-17.49006684059895,1
2016-03-10,SLV,14.819999694824219,17.610000610351562,-15.84327551861252,1
2016-03-11,SLV,14.720000267028809,17.610000610351562,-16.411131420540357,1
2016-03-14,SLV,14.579999923706055,17.610000610351562,-17.20613618187159,1
2016-03-15,SLV,14.539999961853027,17.610000610351562,-17.4332796257481,1
2016-03-16,SLV,14.869999885559082,17.610000610351562,-15.55934485988516,1
2016-03-17,SLV,15.15999984741211,17.610000610351562,-13.91255353789872,1
2016-03-18,SLV,15.029999732971191,17.610000610351562,-14.65077108437911,1
2016-03-21,SLV,15.0600004196167,17.610000610351562,-14.48040943982657,1
2016-03-22,SLV,15.119999885559082,17.610000610351562,-14.139696981775241,1
2016-03-23,SLV,14.510000228881836,17.610000610351562,-17.60363585477377,1
2016-03-24,SLV,14.430000305175781,17.610000610351562,-18.057922742526788,1
2016-03-28,SLV,14.460000038146973,17.610000610351562,-17.88756651350113,1
2016-03-29,SLV,14.600000381469727,17.610000610351562,-17.09256175216989,1
2016-03-30,SLV,14.489999771118164,17.610000610351562,-17.71721028447546,1
2016-03-31,SLV,14.680000305175781,17.610000610351562,-16.638274864416868,1
2016-04-01,SLV,14.34000015258789,17.610000610351562,-18.56899684513066,1
2016-04-04,SLV,14.199999809265137,17.610000610351562,-19.36400160646189,1
2016-04-05,SLV,14.420000076293945,17.610000610351562,-18.114709957377638,1
2016-04-06,SLV,14.34000015258789,17.610000610351562,-18.56899684513066,1
2016-04-07,SLV,14.479999542236328,17.610000610351562,-17.77399749932631,1
2016-04-08,SLV,14.619999885559082,17.610000610351562,-16.97899273799508,1
2016-04-11,SLV,15.140000343322754,17.610000610351562,-14.026122552073538,1
2016-04-12,SLV,15.40999984741211,17.610000610351562,-12.4929056597888,1
2016-04-13,SLV,15.4399995803833,17.610000610351562,-12.322549430763141,1
2016-04-14,SLV,15.34000015258789,17.610000610351562,-12.89040533269098,1
2016-04-15,SLV,15.460000038146973,17.610000610351562,-12.20897500106144,1
2016-04-18,SLV,15.420000076293945,17.610000610351562,-12.43611844493796,1
2016-04-19,SLV,16.1200008392334,17.610000610351562,-8.461100053808678,1
2016-04-20,SLV,16.139999389648438,17.610000610351562,-8.347536455160743,1
2016-04-21,SLV,16.209999084472656,17.610000610351562,-7.950036782258563,1
2016-04-22,SLV,16.139999389648438,17.610000610351562,-8.347536455160743,1
2016-04-25,SLV,16.170000076293945,17.610000610351562,-8.17717481060819,1
2016-04-26,SLV,16.290000915527344,17.610000610351562,-7.495739063451778,1
2016-04-27,SLV,16.3799991607666,17.610000610351562,-6.984675791901662,1
2016-04-28,SLV,16.770000457763672,17.610000610351562,-4.77001773693363,1
2016-04-29,SLV,16.979999542236328,17.610000610351562,-3.5775187182271018,1
2016-05-02,SLV,16.639999389648438,17.610000610351562,-5.508240698940892,1
2016-05-03,SLV,16.56999969482422,17.610000610351562,-5.905740371843072,1
2016-05-04,SLV,16.489999771118164,17.610000610351562,-6.360027259596102,1
2016-05-05,SLV,16.510000228881836,17.610000610351562,-6.2464528298944,1
2016-05-06,SLV,16.6299991607666,17.610000610351562,-5.565027913791742,1
2016-05-09,SLV,16.1200008392334,17.610000610351562,-8.461100053808678,1
2016-05-10,SLV,16.280000686645508,17.610000610351562,-7.552526278302629,1
2016-05-11,SLV,16.559999465942383,17.610000610351562,-5.962527586693922,1
2016-05-12,SLV,16.219999313354492,17.610000610351562,-7.893249567407712,1
2016-05-13,SLV,16.280000686645508,17.610000610351562,-7.552526278302629,1
2016-05-16,SLV,16.31999969482422,17.610000610351562,-7.325388249952991,1
2016-05-17,SLV,16.40999984741211,17.610000610351562,-6.814314147349121,1
2016-05-18,SLV,16.0,17.610000610351562,-9.14253580096509,1
2016-05-19,SLV,15.670000076293945,17.610000610351562,-11.01647056682803,1
2016-05-20,SLV,15.6899995803833,17.610000610351562,-10.902901552653221,1
2016-05-23,SLV,15.59000015258789,17.610000610351562,-11.47075745458106,1
2016-05-24,SLV,15.420000076293945,17.610000610351562,-12.43611844493796,1
2016-05-25,SLV,15.5,17.610000610351562,-11.981831557184929,1
2016-05-26,SLV,15.529999732971191,17.610000610351562,-11.811475328159272,1
2016-05-27,SLV,15.390000343322754,17.610000610351562,-12.60647467396362,1
2016-05-31,SLV,15.1899995803833,17.610000610351562,-13.742197308873061,1
2016-06-01,SLV,15.170000076293945,17.610000610351562,-13.855766323047881,1
2016-06-02,SLV,15.220000267028809,17.610000610351562,-13.57183566432052,1
2016-06-03,SLV,15.609999656677246,17.610000610351562,-11.35718844040624,1
2016-06-06,SLV,15.680000305175781,17.610000610351562,-10.95968335197719,1
2016-06-07,SLV,15.600000381469727,17.610000610351562,-11.413970239730208,1
2016-06-08,SLV,16.209999084472656,17.610000610351562,-7.950036782258563,1
2016-06-09,SLV,16.469999313354492,17.610000610351562,-6.473601689297793,1
2016-06-10,SLV,16.489999771118164,17.610000610351562,-6.360027259596102,1
2016-06-13,SLV,16.579999923706055,17.610000610351562,-5.84895315699222,1
2016-06-14,SLV,16.540000915527344,17.610000610351562,-6.076091185341859,1
2016-06-15,SLV,16.690000534057617,17.610000610351562,-5.22430462468666,1
2016-06-16,SLV,16.309999465942383,17.610000610351562,-7.382175464803842,1
2016-06-17,SLV,16.600000381469727,17.610000610351562,-5.73537872729053,1
2016-06-20,SLV,16.649999618530273,17.610000610351562,-5.451453484090052,1
