ticker,date,close,return_1d,z_score,volume_spike,rsi,vix_rank,volatility_7d,event_type,direction,year,month,ticker_name,group,return_pct
EWA,2017-03-28,15.502699851989746,0.01443386811565106,1.57,2.3,59.95001975104411,0.1349206349206349,0.009032274508221133,MAJOR GAIN,BULLISH,2017,3,Australia ETF,Australia,1.44
EWA,2017-04-18,15.344157218933105,-0.013297580390461361,-1.82,0.9,47.46839666835446,0.7361111111111112,0.007136738287258625,MAJOR LOSS,BEARISH,2017,4,Australia ETF,Australia,-1.33
EWA,2017-05-03,15.275224685668945,-0.022065272480310205,-2.7,1.1,44.087517763526854,0.023809523809523808,0.010294379239101746,MAJOR LOSS,BEARISH,2017,5,Australia ETF,Australia,-2.21
EWA,2017-05-17,14.785811424255371,-0.025443001254336073,-2.76,3.8,35.56095961161422,0.8531746031746031,0.012215099488821655,MAJOR LOSS,BEARISH,2017,5,Australia ETF,Australia,-2.54
EWA,2017-06-13,15.178718566894531,0.0218098327827434,2.65,1.6,56.99826802107389,0.06944444444444445,0.009942676642823441,MAJOR GAIN,BULLISH,2017,6,Australia ETF,Australia,2.18
EWA,2017-06-20,15.048686981201172,-0.01837405729721875,-2.11,1.0,48.969566578721576,0.15873015873015872,0.012745447767484245,MAJOR LOSS,BEARISH,2017,6,Australia ETF,Australia,-1.84
EWA,2017-06-28,15.32332706451416,0.021116792006198537,2.42,1.2,58.794987122756005,0.03968253968253968,0.012565056218754676,MAJOR GAIN,BULLISH,2017,6,Australia ETF,Australia,2.11
EWA,2017-07-14,15.675426483154297,0.016438576920838832,1.78,1.1,68.1025829721299,0.003968253968253968,0.00811115833292195,MAJOR GAIN,BULLISH,2017,7,Australia ETF,Australia,1.64
EWA,2017-07-19,15.950063705444336,0.017977735034851117,1.94,1.1,72.80590257230313,0.015873015873015872,0.007946998397850891,MAJOR GAIN,BULLISH,2017,7,Australia ETF,Australia,1.8
EWA,2017-07-21,15.766969680786133,-0.014090692107026292,-1.58,0.9,63.05388382134105,0.003968253968253968,0.011383643037463908,MAJOR LOSS,BEARISH,2017,7,Australia ETF,Australia,-1.41
EWA,2017-08-16,16.04865264892578,0.02289059986953279,2.59,1.0,61.718552868370665,0.4623015873015873,0.010868727933472294,MAJOR GAIN,BULLISH,2017,8,Australia ETF,Australia,2.29
EWA,2017-08-17,15.844432830810547,-0.012725044437229105,-1.58,0.8,53.63818429127395,0.9166666666666666,0.011985970006684598,MAJOR LOSS,BEARISH,2017,8,Australia ETF,Australia,-1.27
EWA,2017-09-21,15.879640579223633,-0.016572320428434262,-2.18,1.2,44.89915816380202,0.027777777777777776,0.007167820582567744,MAJOR LOSS,BEARISH,2017,9,Australia ETF,Australia,-1.66
EWA,2017-10-13,16.168357849121094,0.014582214497810275,1.99,1.5,62.488099312479626,0.051587301587301584,0.006334416148705199,MAJOR GAIN,BULLISH,2017,10,Australia ETF,Australia,1.46
EWA,2017-10-25,15.978227615356445,-0.01347842179497094,-1.95,1.0,47.95976920734612,0.4662698412698413,0.005929934828528829,MAJOR LOSS,BEARISH,2017,10,Australia ETF,Australia,-1.35
EWA,2017-11-14,16.02048110961914,-0.011299373844807614,-1.86,1.1,45.9864866868387,0.6428571428571429,0.0069320254187301275,MAJOR LOSS,BEARISH,2017,11,Australia ETF,Australia,-1.13
EWA,2017-12-13,16.31624412536621,0.014892722427482186,2.44,1.4,62.85479578366784,0.26587301587301587,0.005967980365215731,MAJOR GAIN,BULLISH,2017,12,Australia ETF,Australia,1.49
EWA,2018-01-10,16.883262634277344,-0.008474855360213307,-1.73,0.8,65.35391304518768,0.15674603174603174,0.006090448137594034,MAJOR LOSS,BEARISH,2018,1,Australia ETF,Australia,-0.85
EWA,2018-01-16,16.92655372619629,-0.008871849866191273,-1.73,1.1,62.02223021000422,0.7638888888888888,0.006848789576838682,MAJOR LOSS,BEARISH,2018,1,Australia ETF,Australia,-0.89
EWA,2018-01-26,17.395532608032227,0.012599722031810145,2.08,1.8,74.21881673268442,0.5952380952380952,0.004912722745712808,MAJOR GAIN,BULLISH,2018,1,Australia ETF,Australia,1.26
EWA,2018-01-29,17.27287483215332,-0.007051107812719115,-1.52,0.7,66.43219178850734,0.9404761904761905,0.0062495551357835515,MAJOR LOSS,BEARISH,2018,1,Australia ETF,Australia,-0.71
EWA,2018-01-30,17.135791778564453,-0.007936319513743517,-1.61,0.9,58.98412230064876,0.9682539682539683,0.007287532669848605,MAJOR LOSS,BEARISH,2018,1,Australia ETF,Australia,-0.79
EWA,2018-02-02,16.9698486328125,-0.015074949652750136,-2.72,1.9,50.0868952605691,1.0,0.009106843982889638,MAJOR LOSS,BEARISH,2018,2,Australia ETF,Australia,-1.51
EWA,2018-02-05,16.399852752685547,-0.03358874274369317,-4.61,2.7,34.227879585876224,1.0,0.015012349160135536,EXTREME LOSS,BEARISH,2018,2,Australia ETF,Australia,-3.36
EWA,2018-02-07,16.212263107299805,-0.020915011147884188,-2.66,1.3,33.17241548543505,0.9920634920634921,0.015362468950769828,MAJOR LOSS,BEARISH,2018,2,Australia ETF,Australia,-2.09
EWA,2018-02-08,15.757712364196777,-0.028037463992202305,-3.19,1.7,26.767842224223116,0.996031746031746,0.0169471839858192,EXTREME LOSS,BEARISH,2018,2,Australia ETF,Australia,-2.8
EWA,2018-02-12,16.212263107299805,0.015822952540225144,1.76,0.8,39.816092287644146,0.9801587301587301,0.02075714697655929,MAJOR GAIN,BULLISH,2018,2,Australia ETF,Australia,1.58
EWA,2018-02-14,16.594661712646484,0.017698997037339348,1.88,0.9,48.84041826208535,0.9722222222222222,0.0185070743096067,MAJOR GAIN,BULLISH,2018,2,Australia ETF,Australia,1.77
EWA,2018-02-27,16.666810989379883,-0.01576462266435541,-1.73,0.5,50.16474545108077,0.9484126984126984,0.00972376084022699,MAJOR LOSS,BEARISH,2018,2,Australia ETF,Australia,-1.58
EWA,2018-03-09,16.818328857421875,0.01790395765498265,1.71,0.7,55.627835022213205,0.8611111111111112,0.008494329575403923,MAJOR GAIN,BULLISH,2018,3,Australia ETF,Australia,1.79
EWA,2018-03-22,15.988595962524414,-0.02550538378919298,-2.35,1.6,36.92440173033887,0.9722222222222222,0.011443476740974299,MAJOR LOSS,BEARISH,2018,3,Australia ETF,Australia,-2.55
EWA,2018-03-26,16.060745239257812,0.017832560743151538,1.68,1.6,41.51530890365461,0.9603174603174603,0.014368093511457314,MAJOR GAIN,BULLISH,2018,3,Australia ETF,Australia,1.78
EWA,2018-03-27,15.750495910644531,-0.019317243626710945,-1.64,1.4,36.256160006400975,0.9642857142857143,0.015538280703118492,MAJOR LOSS,BEARISH,2018,3,Australia ETF,Australia,-1.93
EWA,2018-04-10,16.20504379272461,0.01813212801599473,1.59,1.3,51.64623478876625,0.9285714285714286,0.012965876561127014,MAJOR GAIN,BULLISH,2018,4,Australia ETF,Australia,1.81
EWA,2018-05-30,16.435930252075195,0.021982956199769754,2.24,1.0,53.436156897888644,0.7380952380952381,0.012570039395987234,MAJOR GAIN,BULLISH,2018,5,Australia ETF,Australia,2.2
EWA,2018-06-22,16.688879013061523,0.014305076823668106,1.55,1.0,59.188087193355095,0.6944444444444444,0.00896272634578199,MAJOR GAIN,BULLISH,2018,6,Australia ETF,Australia,1.43
EWA,2018-06-25,16.35053825378418,-0.020273426334539435,-2.32,1.8,48.88909938935188,0.8373015873015873,0.01192114549800975,MAJOR LOSS,BEARISH,2018,6,Australia ETF,Australia,-2.03
EWA,2018-07-02,16.409381866455078,-0.013268261105982448,-1.58,1.1,49.79055702862141,0.7400793650793651,0.013747028632883403,MAJOR LOSS,BEARISH,2018,7,Australia ETF,Australia,-1.33
EWA,2018-07-11,16.53441619873047,-0.024305813097435403,-2.64,1.6,49.76275449066772,0.6587301587301587,0.014102361274017802,MAJOR LOSS,BEARISH,2018,7,Australia ETF,Australia,-2.43
EWA,2018-07-12,16.850690841674805,0.019128261871660168,1.91,0.7,56.23298599876262,0.5654761904761905,0.014611432840951236,MAJOR GAIN,BULLISH,2018,7,Australia ETF,Australia,1.91
EWA,2018-08-10,16.53441619873047,-0.01619251984571035,-1.68,1.0,44.41321458076484,0.6031746031746031,0.007117290416960731,MAJOR LOSS,BEARISH,2018,8,Australia ETF,Australia,-1.62
EWA,2018-08-23,16.416736602783203,-0.018900903394242774,-1.98,1.0,41.768702516663424,0.5099206349206349,0.011468654515764322,MAJOR LOSS,BEARISH,2018,8,Australia ETF,Australia,-1.89
EWA,2018-09-07,15.784191131591797,-0.016498490364897367,-1.61,0.9,30.221409397886106,0.7103174603174603,0.008260456664684371,MAJOR LOSS,BEARISH,2018,9,Australia ETF,Australia,-1.65
EWA,2018-10-10,15.306106567382812,-0.02116618672168269,-2.45,1.9,21.263359443189756,0.9603174603174603,0.006191982562300755,MAJOR LOSS,BEARISH,2018,10,Australia ETF,Australia,-2.12
EWA,2018-10-11,15.06338119506836,-0.0158580741121781,-1.72,2.7,18.058740445694255,0.9761904761904762,0.006724514253208657,MAJOR LOSS,BEARISH,2018,10,Australia ETF,Australia,-1.59
EWA,2018-10-16,15.409075736999512,0.015511297679122071,2.0,0.7,34.85422871748864,0.8214285714285714,0.012561269395081258,MAJOR GAIN,BULLISH,2018,10,Australia ETF,Australia,1.55
EWA,2018-10-24,14.717691421508789,-0.023426139782546374,-2.41,1.5,25.04878951768208,0.9761904761904762,0.013212377355338777,MAJOR LOSS,BEARISH,2018,10,Australia ETF,Australia,-2.34
EWA,2018-10-30,15.026612281799316,0.026118020330188063,2.92,1.4,39.90011065724728,0.9444444444444444,0.015423145075858506,MAJOR GAIN,BULLISH,2018,10,Australia ETF,Australia,2.61
EWA,2018-11-01,15.394367218017578,0.016019420867260825,1.78,0.9,50.37568941149772,0.8412698412698413,0.016080217928809423,MAJOR GAIN,BULLISH,2018,11,Australia ETF,Australia,1.6
EWA,2018-11-19,15.166356086730957,-0.019029489731873683,-1.82,0.7,42.579728890823546,0.8690476190476191,0.009088916574461684,MAJOR LOSS,BEARISH,2018,11,Australia ETF,Australia,-1.9
EWA,2018-11-20,14.879504203796387,-0.01891369827361078,-1.74,1.1,36.54721786358603,0.9246031746031746,0.010482240322267676,MAJOR LOSS,BEARISH,2018,11,Australia ETF,Australia,-1.89
EWA,2018-11-21,15.1589994430542,0.018783908081191347,2.01,0.8,44.7593413926587,0.8849206349206349,0.014216151381577913,MAJOR GAIN,BULLISH,2018,11,Australia ETF,Australia,1.88
EWA,2018-11-28,15.534116744995117,0.015384646073473895,1.59,1.1,54.68480467995071,0.7559523809523809,0.01545076653614679,MAJOR GAIN,BULLISH,2018,11,Australia ETF,Australia,1.54
EWA,2018-12-03,15.563535690307617,0.017307609951263236,1.71,1.2,54.83511714282777,0.6507936507936508,0.01074998805667855,MAJOR GAIN,BULLISH,2018,12,Australia ETF,Australia,1.73
EWA,2018-12-04,15.144289016723633,-0.026937752572834373,-2.44,1.5,45.08915212228359,0.876984126984127,0.01590992263273614,MAJOR LOSS,BEARISH,2018,12,Australia ETF,Australia,-2.69
EWA,2018-12-21,14.07896900177002,-0.023317533249872735,-1.83,1.8,27.78231287711108,0.9920634920634921,0.009314673553867458,MAJOR LOSS,BEARISH,2018,12,Australia ETF,Australia,-2.33
EWA,2018-12-26,14.552597045898438,0.03420202349626145,2.92,1.3,42.627283042323896,0.9880952380952381,0.01800468715792285,MAJOR GAIN,BULLISH,2018,12,Australia ETF,Australia,3.42
EWA,2019-01-04,14.995664596557617,0.035337359343208696,2.72,0.9,54.42647251202289,0.8373015873015873,0.01823441458530998,MAJOR GAIN,BULLISH,2019,1,Australia ETF,Australia,3.53
EWA,2019-01-22,15.331790924072266,-0.024781332442021742,-1.93,0.6,54.66706985690599,0.7996031746031746,0.011359184252502574,MAJOR LOSS,BEARISH,2019,1,Australia ETF,Australia,-2.48
EWA,2019-03-22,16.217933654785156,-0.016218815399382303,-1.89,1.1,49.862074003504965,0.6031746031746031,0.007518601513635764,MAJOR LOSS,BEARISH,2019,3,Australia ETF,Australia,-1.62
EWA,2019-05-06,16.5158634185791,-0.00961984413674799,-1.62,1.4,46.71346733552113,0.6031746031746031,0.005654535013249828,MAJOR LOSS,BEARISH,2019,5,Australia ETF,Australia,-0.96
EWA,2019-05-07,16.34779930114746,-0.010175920760072454,-1.65,1.6,40.144922175565156,0.7896825396825397,0.006134630754054525,MAJOR LOSS,BEARISH,2019,5,Australia ETF,Australia,-1.02
EWA,2019-05-10,16.58461570739746,0.012121434341600068,1.77,1.3,51.90881737044751,0.6309523809523809,0.008284658912854653,MAJOR GAIN,BULLISH,2019,5,Australia ETF,Australia,1.21
EWA,2019-05-13,16.248491287231445,-0.020267242008875086,-2.98,1.7,39.8099017212102,0.8492063492063492,0.01137102993259263,MAJOR LOSS,BEARISH,2019,5,Australia ETF,Australia,-2.03
EWA,2019-05-20,16.7144775390625,0.021475201262623145,2.92,1.3,56.87103217572887,0.6388888888888888,0.013840675389061672,MAJOR GAIN,BULLISH,2019,5,Australia ETF,Australia,2.15
EWA,2019-06-04,16.83670425415039,0.01520014398889491,1.94,0.8,57.89097256996671,0.6626984126984127,0.007558231804475781,MAJOR GAIN,BULLISH,2019,6,Australia ETF,Australia,1.52
EWA,2019-06-18,17.155982971191406,0.015221764249226943,1.85,1.6,60.82256251940673,0.48214285714285715,0.009118338913049858,MAJOR GAIN,BULLISH,2019,6,Australia ETF,Australia,1.52
EWA,2019-07-08,17.530122756958008,-0.012730539825246634,-1.78,0.9,59.24744767334415,0.36904761904761907,0.007846057114296843,MAJOR LOSS,BEARISH,2019,7,Australia ETF,Australia,-1.27
EWA,2019-08-05,16.672712326049805,-0.036486689956551355,-4.11,1.8,25.30072682738573,0.9484126984126984,0.01311048003994379,EXTREME LOSS,BEARISH,2019,8,Australia ETF,Australia,-3.65
EWA,2019-08-08,16.844194412231445,0.016941093777115057,1.87,1.3,36.08859370095195,0.6428571428571429,0.015845452378108717,MAJOR GAIN,BULLISH,2019,8,Australia ETF,Australia,1.69
EWA,2019-08-14,16.438873291015625,-0.02361153562325946,-2.62,1.6,32.16582747548746,0.9087301587301587,0.013745321154183162,MAJOR LOSS,BEARISH,2019,8,Australia ETF,Australia,-2.36
EWA,2019-10-02,16.719482421875,-0.023668658165678758,-2.58,1.3,31.60487819173153,0.8333333333333334,0.008890816428520017,MAJOR LOSS,BEARISH,2019,10,Australia ETF,Australia,-2.37
EWA,2019-11-13,17.631452560424805,-0.010498566854316715,-1.61,0.6,52.320591273149155,0.12698412698412698,0.007101674065875814,MAJOR LOSS,BEARISH,2019,11,Australia ETF,Australia,-1.05
EWA,2019-11-20,17.49114990234375,-0.017943225886872582,-2.56,1.3,45.83017020389254,0.10317460317460317,0.009030077484276925,MAJOR LOSS,BEARISH,2019,11,Australia ETF,Australia,-1.79
EWA,2019-11-27,17.904268264770508,0.012340272116664108,1.59,0.4,60.33599643236908,0.007936507936507936,0.009465024217801085,MAJOR GAIN,BULLISH,2019,11,Australia ETF,Australia,1.23
EWA,2019-12-03,17.405406951904297,-0.017597864808910346,-2.37,1.1,42.80445781348155,0.5793650793650794,0.0097478802331899,MAJOR LOSS,BEARISH,2019,12,Australia ETF,Australia,-1.76
