date,close_price,volume,daily_return,sentiment_score,sentiment_count,ma_7,ma_30
2015-02-13,174.2018585205078,93670400,0.0041163827583352575,0.0,0.0,171.8625008719308,169.1588348388672
2015-02-17,174.47589111328125,76968200,0.0015730750240026126,0.0,0.0,172.33582850864954,169.2883763631185
2015-02-18,174.49252319335938,80652900,9.532595003247657e-05,0.0,0.0,172.87915693010603,169.5211654663086
2015-02-19,174.3679656982422,91462500,-0.0007138271189944811,0.0,0.0,173.51382446289062,169.80239512125652
2015-02-20,175.4142303466797,140896400,0.006000326059020233,0.0,0.0,174.03934805733817,170.04957885742186
2015-02-23,175.3893585205078,74411100,-0.00014178910184603488,0.0,0.0,174.54707772391183,170.19656168619792
2015-02-24,175.88758850097656,72472300,0.002840708151689242,0.0,0.0,174.8899165562221,170.40582326253255
2015-02-25,175.7380828857422,73061700,-0.0008500066235972437,0.0,0.0,175.10937717982702,170.65438995361328
2015-02-26,175.53053283691406,72697900,-0.0011810191929945146,0.0,0.0,175.26004028320312,170.91181437174478
2015-02-27,174.93260192871094,108076000,-0.0034064210854909405,0.0,0.0,175.32290867396765,171.18307851155598
2015-03-02,176.037109375,87491400,0.006313902806631688,0.0,0.0,175.56135777064733,171.5420908610026
2015-03-03,175.3146514892578,110325800,-0.004104009025751365,0.0,0.0,175.54713221958704,171.80477650960287
2015-03-04,174.5755157470703,114497200,-0.004216052314559682,0.0,0.0,175.43086896623885,172.03092244466146
2015-03-05,174.76649475097656,76873000,0.001093962134890436,0.0,0.0,175.27071271623885,172.23519948323568
2015-03-06,172.30856323242188,188128000,-0.014064088897914773,0.0,0.0,174.78078133719308,172.2739501953125
2015-03-09,173.02272033691406,89818900,0.004144640818163348,0.0,0.0,174.42252240862166,172.36778666178387
2015-03-10,170.21592712402344,157121300,-0.016222107752237203,0.0,0.0,173.74871172223772,172.35477650960286
2015-03-11,169.81735229492188,110145700,-0.002341583633423183,0.0,0.0,172.86017499651228,172.40349426269532
2015-03-12,171.97634887695312,93993500,0.01271363940642356,0.0,0.0,172.3832746233259,172.5961456298828
2015-03-13,170.92176818847656,162410900,-0.00613212627994042,0.0,0.0,171.86131068638392,172.7024368286133
2015-03-16,173.2053985595703,136099200,0.013360676029138485,0.0,0.0,171.63829694475447,172.9551564534505
2015-03-17,172.69052124023438,94510400,-0.002972640134879301,0.0,0.0,171.69286237444197,173.12234293619792
2015-03-18,174.76649475097656,228808500,0.012021351813827907,0.0,0.0,171.94197300502233,173.27790222167968
2015-03-19,173.9693603515625,117917300,-0.0045611397113038965,0.0,0.0,172.4781777518136,173.42848358154296
2015-03-20,175.50498962402344,177715100,0.008827009936449137,0.0,0.0,173.2906973702567,173.57322998046874
2015-03-23,175.1630096435547,71784500,-0.0019485484783159368,0.0,0.0,173.74593462262834,173.72235616048178
2015-03-24,174.1787109375,77805300,-0.005619329720685129,0.0,0.0,174.21121215820312,173.8641367594401
2015-03-25,171.6263427734375,159521700,-0.014653732079682014,0.0,0.0,173.98563276018416,173.8604960123698
2015-03-26,171.21763610839844,153067200,-0.002381374901046507,0.0,0.0,173.7752205984933,173.83990885416668
2015-03-27,171.6096954345703,118939000,0.0022898302714777774,0.0,0.0,173.32424926757812,173.77730814615884
2015-03-30,173.70326232910156,96180400,0.012199583999200403,0.0,0.0,173.28623526436942,173.76068827311198
2015-03-31,172.1851806640625,126768700,-0.008739511536420497,0.0,0.0,172.81197684151786,173.68433125813803
2015-04-01,171.57632446289062,137303600,-0.0035360546059987064,0.0,0.0,172.29959324428015,173.58712463378907
2015-04-02,172.1935577392578,86900900,0.0035974268495342354,0.0,0.0,172.01599993024553,173.51464436848957
2015-04-06,173.3529510498047,114368200,0.006733081804967789,0.0,0.0,172.26265825544084,173.44593505859376
2015-04-07,172.8941650390625,81236300,-0.00264654283624155,0.0,0.0,172.50216238839286,173.36276194254557
2015-04-08,173.47808837890625,89351900,0.003377345555368061,0.0,0.0,172.76907566615515,173.2824452718099
2015-04-09,174.2454376220703,85548900,0.004423320837430689,0.0,0.0,172.8465292794364,173.2326904296875
2015-04-10,175.1963348388672,72722900,0.0054572287789784735,0.0,0.0,173.27669416155135,173.22155049641927
2015-04-13,174.40396118164062,74436600,-0.004522775307801541,0.0,0.0,173.6806422642299,173.20392913818358
2015-04-14,174.73757934570312,75099900,0.0019129047402486332,0.0,0.0,174.04407392229353,173.16061147054037
2015-04-15,175.52163696289062,99529300,0.0044870577933113776,0.0,0.0,174.3538861955915,173.16751098632812
2015-04-16,175.4716033935547,68934900,-0.0002850564192636851,0.0,0.0,174.7220916748047,173.19738057454427
2015-04-17,173.4530487060547,191113200,-0.011503597439482594,0.0,0.0,174.71851457868303,173.15359903971355
2015-04-20,175.03785705566406,92189500,0.009136814610247068,0.0,0.0,174.83171735491072,173.24457550048828
2015-04-21,174.8292999267578,72559800,-0.0011914972704443194,0.0,0.0,174.77928379603796,173.30479482014974
2015-04-22,175.68850708007812,78264600,0.004914548955353926,0.0,0.0,174.9627903529576,173.48721415201823
2015-04-23,176.13055419921875,102585900,0.0025160844410792027,0.0,0.0,175.16178676060267,173.6976542154948
2015-04-24,176.53927612304688,61327400,0.002320562299292117,0.0,0.0,175.30716378348214,173.8497517903646
2015-04-27,175.80520629882812,79358100,-0.004158110536870652,0.0,0.0,175.35482134137834,174.01253306070964
2015-04-28,176.3640594482422,86863500,0.0031788202475877547,0.0,0.0,175.7706800188337,174.1178217569987
2015-04-29,175.63844299316406,125684900,-0.004114310236157159,0.0,0.0,175.85647800990515,174.2160858154297
2015-04-30,173.87847900390625,161304900,-0.01002038027248009,0.0,0.0,175.72064644949776,174.18648529052734
2015-05-01,175.76358032226562,103399700,0.010841487279843465,0.0,0.0,175.7313711983817,174.2462926228841
2015-05-04,176.26402282714844,70927200,0.002847248013298609,0.0,0.0,175.7504381452288,174.27159372965494
2015-05-05,174.2454376220703,113326200,-0.011452054552605007,0.0,0.0,175.42274693080358,174.24100799560546
2015-05-06,173.52810668945312,135060200,-0.0041167845907853495,0.0,0.0,175.09744698660714,174.21932118733724
2015-05-07,174.22042846679688,88244900,0.0039896809257691235,0.0,0.0,174.7912139892578,174.30579071044923
2015-05-08,176.5142364501953,155877300,0.013166125256290462,0.0,0.0,174.91632734026228,174.4823440551758
2015-05-11,175.67176818847656,75708100,-0.004772806311044819,0.0,0.0,175.1725115094866,174.61774648030598
2015-05-12,175.1462860107422,119727600,-0.002991272776230014,0.0,0.0,175.0843266078404,174.665847269694
2015-05-13,175.17967224121094,94667900,0.00019061911747697557,0.0,0.0,174.9294193812779,174.76566365559896
2015-05-14,177.00636291503906,95934000,0.010427526495841999,0.0,0.0,175.32383728027344,174.94666493733723
2015-05-15,177.19821166992188,76510100,0.0010838523074727657,0.0,0.0,175.84813799176897,175.11348673502604
2015-05-18,177.7487030029297,74549700,0.0031066415841332073,0.0,0.0,176.3521772112165,175.2600118001302
2015-05-19,177.69027709960938,72114600,-0.00032869946353053514,0.0,0.0,176.52018301827567,175.41988220214844
2015-05-20,177.56517028808594,76857500,-0.000704072353116425,0.0,0.0,176.79066903250558,175.55611826578777
2015-05-21,178.08238220214844,64764600,0.0029128004845959676,0.0,0.0,177.2101113455636,175.68401641845702
2015-05-22,177.6569366455078,57433500,-0.0023890378788715694,0.0,0.0,177.56400626046317,175.7660364786784
2015-05-26,175.74681091308594,124308600,-0.010751765557194592,0.0,0.0,177.38407026018416,175.81079813639323
2015-05-27,177.41505432128906,93214000,0.009492311123802555,0.0,0.0,177.41504778180803,175.9000473022461
2015-05-28,177.2148895263672,74974600,-0.0011282289188344619,0.0,0.0,177.33878871372767,175.95648905436198
2015-05-29,176.11390686035156,124919600,-0.006212698430465791,0.0,0.0,177.11359296526228,175.97789916992187
2015-06-01,176.47247314453125,93338800,0.0020359907435589797,0.0,0.0,176.9574933733259,176.07854665120442
2015-06-02,176.29736328125,91531000,-0.0009922786265812444,0.0,0.0,176.7024906703404,176.1205301920573
2015-06-03,176.7644805908203,87820900,0.0026495989552897115,0.0,0.0,176.5749969482422,176.1850362141927
2015-06-04,175.2714080810547,151882800,-0.008446677210122489,0.0,0.0,176.50708225795202,176.17113291422527
2015-06-05,174.9711456298828,121704700,-0.0017131285385293404,0.0,0.0,176.15795244489397,176.13248596191406
2015-06-08,173.89512634277344,89063300,-0.006149695615444428,0.0,0.0,175.68370056152344,176.04434763590496
2015-06-09,173.8700714111328,105034700,-0.00014408070063587353,0.0,0.0,175.36315264020647,175.97984313964844
2015-06-10,175.95535278320312,134551300,0.011993331314274602,0.0,0.0,175.2892783028739,175.96621958414713
2015-06-11,176.52264404296875,73876400,0.003224063666108501,0.0,0.0,175.3214612688337,175.99569295247395
2015-06-12,175.1713104248047,135382400,-0.007655298987222947,0.0,0.0,175.09386553083147,176.03878733317057
2015-06-15,174.42059326171875,124384200,-0.004285617098287342,0.0,0.0,174.97232055664062,175.994021097819
2015-06-16,175.37152099609375,85308200,0.005451923517701518,0.0,0.0,175.0295170375279,175.96427103678386
2015-06-17,175.65512084960938,126708600,0.0016171374457198961,0.0,0.0,175.28094482421875,176.01126047770182
2015-06-18,177.48179626464844,165867900,0.010399215270262552,0.0,0.0,175.79690551757812,176.14305013020834
2015-06-19,176.69390869140625,130478700,-0.004439258503262766,0.0,0.0,175.90241350446428,176.22549947102866
2015-06-22,177.59918212890625,70696000,0.005123399239987725,0.0,0.0,176.05620465959822,176.26166432698568
2015-06-23,177.7248992919922,68476800,0.0007078701691018985,0.0,0.0,176.42100306919642,176.3301020304362
2015-06-24,176.43408203125,92307300,-0.007263007411366984,0.0,0.0,176.7086443219866,176.37302856445314
2015-06-25,175.89761352539062,97107400,-0.0030406172077589444,0.0,0.0,176.78380039760046,176.39695994059244
2015-06-26,175.86412048339844,104174800,-0.00019041214557102837,0.0,0.0,176.81365748814173,176.3588851928711
2015-06-29,172.17625427246094,202621300,-0.020969975005706964,0.0,0.0,176.05572291782923,176.19148661295574
2015-06-30,172.53662109375,182925100,0.0020930111577337485,0.0,0.0,175.46182468959265,176.01775054931642
2015-07-01,173.9195556640625,135979900,0.008015310381910501,0.0,0.0,174.93616376604353,175.89205983479818
2015-07-02,173.7603302001953,104373700,-0.000915512135821861,0.0,0.0,174.3697967529297,175.76523183186848
2015-07-06,173.26585388183594,117975400,-0.002845737676658855,0.0,0.0,173.91719273158483,175.60468088785808
2015-07-07,174.35545349121094,173820200,0.006288599772913628,0.0,0.0,173.69688415527344,175.4946314493815
2015-07-08,171.43016052246094,164020100,-0.016777754352819585,0.0,0.0,173.06346130371094,175.35074310302736
2015-07-09,171.74032592773438,144113100,0.0018092814259063061,0.0,0.0,173.00118582589286,175.16158548990884
2015-07-10,173.90283203125,129456900,0.012591720039157206,0.0,0.0,173.19635881696428,175.05118357340496
2015-07-13,175.82220458984375,106069400,0.01103704026078689,0.0,0.0,173.4681658063616,175.041460164388
2015-07-14,176.58494567871094,81709600,0.00433813857951848,0.0,0.0,173.8716823032924,175.0452092488607
2015-07-15,176.52627563476562,97914100,-0.0003322482769967383,0.0,0.0,174.33745683942522,175.05283966064454
2015-07-16,177.94276428222656,106683300,0.008024236858606093,0.0,0.0,174.8499298095703,175.0921157836914
2015-07-17,178.09361267089844,89030000,0.0008477354461720044,0.0,0.0,175.8018515450614,175.18618927001953
2015-07-20,178.18585205078125,70446800,0.0005179263787145061,0.0,0.0,176.72264099121094,175.29334615071613
2015-07-21,177.48178100585938,77965000,-0.003951329675272008,0.0,0.0,177.23391941615515,175.41290130615235
2015-07-22,177.16329956054688,88667900,-0.0017944458496389482,0.0,0.0,177.42550441196985,175.52267557779948
2015-07-23,176.16587829589844,90509100,-0.005629954212427402,0.0,0.0,177.36563764299666,175.52969309488932
2015-07-24,174.33868408203125,117755000,-0.010372009787264935,0.0,0.0,177.0531245640346,175.45689442952474
2015-07-27,173.32444763183594,132361100,-0.005817621347411817,0.0,0.0,176.39336504255022,175.39533233642578
2015-07-28,175.4534454345703,123544800,0.012283309318583013,0.0,0.0,176.01619829450334,175.4297607421875
2015-07-29,176.660400390625,105791300,0.006879061012824428,0.0,0.0,175.79827662876673,175.47272338867188
2015-07-30,176.70230102539062,91304400,0.00023718181705101316,0.0,0.0,175.68692234584265,175.50762939453125
2015-07-31,176.43408203125,103266900,-0.0015179145522393744,0.0,0.0,175.58274841308594,175.4727055867513
2015-08-03,175.83897399902344,113965700,-0.0033729766118609783,0.0,0.0,175.53604779924666,175.44420776367187
2015-08-04,175.495361328125,81820800,-0.0019541325969084644,0.0,0.0,175.70128740583147,175.37408040364582
2015-08-05,176.07371520996094,85786800,0.003295550819457649,0.0,0.0,176.0940399169922,175.31904093424478
2015-08-06,174.63201904296875,116030800,-0.008188026050753971,0.0,0.0,175.97669328962053,175.25897216796875
2015-08-07,174.2967071533203,117858000,-0.0019201054393462869,0.0,0.0,175.63902282714844,175.2056086222331
2015-08-10,176.49276733398438,80270700,0.012599550596973152,0.0,0.0,175.60908944266183,175.2265635172526
2015-08-11,174.90020751953125,126081400,-0.00902337154382915,0.0,0.0,175.3899645124163,175.3173619588216
2015-08-12,175.10977172851562,172123700,0.0011981930265061447,0.0,0.0,175.2857927594866,175.40313364664715
2015-08-13,174.8918914794922,89383300,-0.0012442495177323876,0.0,0.0,175.19958278111048,175.4355448404948
2015-08-14,175.5288848876953,72786500,0.003642212356527841,0.0,0.0,175.1217498779297,175.49449666341147
2015-08-17,176.50953674316406,79072600,0.005586840343093202,0.0,0.0,175.3899666922433,175.60261942545574
2015-08-18,175.9982452392578,71692700,-0.002896679201250252,0.0,0.0,175.63304356166296,175.65737915039062
2015-08-19,174.6068878173828,172946000,-0.007905518716868731,0.0,0.0,175.36363220214844,175.76327006022134
2015-08-20,170.96083068847656,194327900,-0.020881519477740085,0.0,0.0,174.80086408342635,175.73728688557944
2015-08-21,165.81455993652344,346588500,-0.030102045779893394,0.0,0.0,173.4729766845703,175.4676778157552
2015-08-24,158.8325653076172,507244300,-0.042107246984698254,0.0,0.0,171.1787872314453,174.90135650634767
2015-08-25,156.96347045898438,369833100,-0.011767705476599666,0.0,0.0,168.5265851702009,174.24730733235677
2015-08-26,162.9898681640625,339257000,0.03839363189063061,0.0,0.0,166.59520394461495,173.79609375
2015-08-27,167.021484375,274143900,0.024735379299033244,0.0,0.0,165.31280953543526,173.4320510864258
2015-08-28,167.02981567382812,160414400,4.988159971941464e-05,0.0,0.0,164.2303706577846,173.0632578531901
2015-08-31,165.6803741455078,163298800,-0.0080790457851877,0.0,0.0,163.47601972307478,172.646408589681
2015-09-01,160.73524475097656,256000400,-0.02984740600711233,0.0,0.0,162.75040326799666,172.08819071451822
2015-09-02,163.7861328125,160269300,0.01898082817026281,0.0,0.0,163.4580557686942,171.64228515625
2015-09-03,163.9034881591797,152087800,0.0007165157676323197,0.0,0.0,164.4494868687221,171.23353881835936
2015-09-04,161.4225311279297,207081000,-0.015136694521354799,0.0,0.0,164.225581577846,170.803000386556
2015-09-08,165.47921752929688,116025700,0.025130856101817756,0.0,0.0,164.00525774274553,170.54149271647137
2015-09-09,163.26651000976562,149347700,-0.013371513067128804,0.0,0.0,163.46764264787947,170.13526153564453
2015-09-10,164.15493774414062,158611100,0.005441579747872627,0.0,0.0,163.24972316196985,169.71841278076172
2015-09-11,164.9009552001953,119691200,0.004544593457294965,0.0,0.0,163.8448246547154,169.32503458658854
2015-09-14,164.2890625,79452000,-0.0037106680155518657,0.0,0.0,163.9166717529297,168.92020060221355
2015-09-15,166.34254455566406,113806200,0.012499201251842784,0.0,0.0,164.2651083809989,168.60365295410156
2015-09-16,167.78421020507812,99581600,0.008666848600068278,0.0,0.0,165.17391967773438,168.34661458333332
2015-09-17,167.40704345703125,276046600,-0.002247927546852435,0.0,0.0,165.44932338169642,168.05772552490234
2015-09-18,164.67127990722656,223657500,-0.016341985936254133,0.0,0.0,165.65000479561942,167.72570088704427
2015-09-21,165.52230834960938,105726200,0.005168044135335892,0.0,0.0,165.84534345354353,167.43322092692057
2015-09-22,163.3738555908203,153890900,-0.012979838066607852,0.0,0.0,165.62718636648995,166.9959238688151
2015-09-23,163.11270141601562,92790600,-0.0015985065288460776,0.0,0.0,165.4591347830636,166.6030069986979
2015-09-24,162.52291870117188,159378800,-0.0036157988294210908,0.0,0.0,164.9134739467076,166.1834452311198
2015-09-25,162.4807891845703,155054800,-0.00025922200350725344,0.0,0.0,164.15584237234933,165.76974182128907
2015-09-28,158.4029083251953,178515900,-0.025097618492871288,0.0,0.0,162.86953735351562,165.1988759358724
2015-09-29,158.49559020996094,159045600,0.0005851021660243649,0.0,0.0,161.98729596819197,164.5984110514323
2015-09-30,161.45289611816406,163452000,0.018658600559709804,0.0,0.0,161.40595136369978,164.11356608072916
2015-10-01,161.8741455078125,131079000,0.002609116341524942,0.0,0.0,161.19170706612724,163.68914133707682
2015-10-02,164.29220581054688,211003300,0.014937903116947648,0.0,0.0,161.3602076939174,163.46685384114582
2015-10-05,167.21580505371094,126320800,0.017795118330417914,0.0,0.0,162.03062002999442,163.51356201171876
2015-10-06,166.64283752441406,110274500,-0.00342651538897798,0.0,0.0,162.6251983642578,163.7739044189453
2015-10-07,168.0077362060547,124307300,0.008190563134408135,0.0,0.0,163.99731663295202,164.1420466105143
2015-10-08,169.52432250976562,153055200,0.009026883749275072,0.0,0.0,165.5728498186384,164.3598617553711
2015-10-09,169.6253662109375,107069200,0.0005960425010167469,0.0,0.0,166.74034554617745,164.446657816569
2015-10-12,169.78546142578125,56395600,0.0009438164728539089,0.0,0.0,167.8705335344587,164.53851267496745
2015-10-13,168.71543884277344,88038700,-0.006302203816641594,0.0,0.0,168.50242396763392,164.63968149820963
2015-10-14,167.90667724609375,99106200,-0.004793643084634258,0.0,0.0,168.6011199951172,164.87872924804688
2015-10-15,170.4847412109375,134142200,0.015354147953658748,0.0,0.0,169.14996337890625,165.10201619466145
2015-10-16,171.25991821289062,114580100,0.004546899601965082,0.0,0.0,169.61456080845423,165.34723052978515
2015-10-19,171.3441619873047,76523900,0.0004919059596264486,0.0,0.0,169.8745378766741,165.67795155843098
2015-10-20,171.12509155273438,78448500,-0.0012785404068015316,0.0,0.0,170.08878435407365,165.86614735921225
2015-10-21,170.06350708007812,102038000,-0.006203558245163054,0.0,0.0,170.12850516183036,166.09271392822265
2015-10-22,172.93650817871094,174911700,0.01689369546683528,0.0,0.0,170.73151506696428,166.38543294270832
2015-10-23,174.83216857910156,144442300,0.010961597527062716,0.0,0.0,171.7208709716797,166.7164733886719
2015-10-26,174.40252685546875,69033000,-0.0024574523505862533,0.0,0.0,172.28055463518416,167.0535888671875
2015-10-27,174.06553649902344,77905800,-0.0019322561577596042,0.0,0.0,172.68135724748885,167.31102193196614
2015-10-28,176.04539489746094,135906700,0.011374212484897006,0.0,0.0,173.35296194893974,167.58639475504557
2015-10-29,175.94436645507812,90525500,-0.0005738772232108946,0.0,0.0,174.0414297921317,167.8709721883138
2015-10-30,175.18601989746094,131076900,-0.004310149696158727,0.0,0.0,174.7732173374721,168.22146352132162
2015-11-02,177.25868225097656,86270800,0.011831208647406832,0.0,0.0,175.3906707763672,168.61267598470053
2015-11-03,177.77261352539062,95246100,0.0028993292056995745,0.0,0.0,175.81073434012276,169.09263458251954
2015-11-04,177.2333984375,96224500,-0.0030331729797830054,0.0,0.0,176.21514456612724,169.56332448323568
2015-11-05,177.05648803710938,78408700,-0.0009981775554172012,0.0,0.0,176.64242335728235,170.0477767944336
2015-11-06,176.9637451171875,110471500,-0.0005238041313823105,0.0,0.0,176.77361624581474,170.5305419921875
2015-11-09,175.31243896484375,131008700,-0.009331324623867099,0.0,0.0,176.68334089006697,171.0941930135091
2015-11-10,175.71682739257812,75874600,0.002306672761625661,0.0,0.0,176.75917053222656,171.6682342529297
2015-11-11,175.0260009765625,67846000,-0.0039314755807206,0.0,0.0,176.44021606445312,172.12067108154298
2015-11-12,172.5826873779297,121315200,-0.01395971789905659,0.0,0.0,175.69879804338728,172.47762247721354
2015-11-13,170.6448211669922,153577100,-0.01122862461107621,0.0,0.0,174.757572719029,172.6893763224284
2015-11-16,173.23980712890625,117645200,0.015206942374035526,0.0,0.0,174.21233258928572,172.89017639160156
2015-11-17,173.1134796142578,121123700,-0.0007292060453197857,0.0,0.0,173.66229466029577,173.10586446126302
2015-11-18,175.8600616455078,121342500,0.015865789523554774,0.0,0.0,173.7405264718192,173.36760864257812
2015-11-19,175.70840454101562,88220500,-0.0008623737707876833,0.0,0.0,173.73932320731026,173.57374471028646
2015-11-20,176.34873962402344,94011500,0.0036443053744668052,0.0,0.0,173.92828587123327,173.79785715738933
2015-11-23,176.1465301513672,64931200,-0.0011466454089060774,0.0,0.0,174.4374062674386,174.00989278157553
2015-11-24,176.38243103027344,98874400,0.001339230915894385,0.0,0.0,175.25706481933594,174.2654591878255
2015-11-25,176.35719299316406,51980100,-0.00014308702381504723,0.0,0.0,175.70240565708704,174.5471430460612
2015-11-27,176.5593719482422,37317800,0.0011464174023565477,0.0,0.0,176.1946759905134,174.7496307373047
2015-11-30,175.82630920410156,112822700,-0.004151933347132153,0.0,0.0,176.18985421316964,174.90184377034504
2015-12-01,177.50299072265625,97858400,0.009536010430659658,0.0,0.0,176.44622366768974,175.10713806152344
2015-12-02,175.69155883789062,108441300,-0.010205078108210253,0.0,0.0,176.3523406982422,175.2593536376953
2015-12-03,173.23135375976562,166224200,-0.014002978255745369,0.0,0.0,175.9358869280134,175.36494852701824
2015-12-04,176.6099090576172,192913900,0.019503139729179164,0.0,0.0,175.9683837890625,175.48739522298177
2015-12-07,175.5398712158203,102027100,-0.006058764468576783,0.0,0.0,175.85162353515625,175.5109853108724
2015-12-08,174.3603973388672,103372400,-0.006719122378203157,0.0,0.0,175.53748430524553,175.50958099365235
2015-12-09,173.00390625,162401500,-0.0077798118699561325,0.0,0.0,175.13428388323103,175.47419331868488
2015-12-10,173.45045471191406,116128900,0.0025811467012124556,0.0,0.0,174.55535016741072,175.3876953125
2015-12-11,170.08876037597656,211173300,-0.019381294453917564,0.0,0.0,173.75495038713728,175.1925084431966
2015-12-14,170.9481658935547,182385200,0.005052688465001731,0.0,0.0,173.42878069196428,175.0512466430664
2015-12-15,172.7427520751953,154069600,0.010497838173695762,0.0,0.0,172.87632969447546,174.90071563720704
2015-12-16,175.27032470703125,197017000,0.014632003956586814,0.0,0.0,172.83782305036272,174.8173060099284
2015-12-17,172.5995330810547,173092500,-0.015238127905798371,0.0,0.0,172.58627101353235,174.6628438313802
2015-12-18,169.52464294433594,251393500,-0.017815170654457924,0.0,0.0,172.0892333984375,174.41178232828776
2015-12-21,170.92306518554688,99094300,0.008249079407706583,0.0,0.0,171.7281777518136,174.2104263305664
2015-12-22,172.4740753173828,111026200,0.009074317326056791,0.0,0.0,172.06893702915735,174.11581420898438
2015-12-23,174.60989379882812,110987200,0.012383417493411875,0.0,0.0,172.592041015625,174.07891642252605
2015-12-24,174.3217315673828,48539600,-0.0016503201804665135,0.0,0.0,172.81760951450892,174.0554407755534
2015-12-28,173.92337036132812,65899900,-0.0022852067982166435,0.0,0.0,172.62518746512276,174.10013020833333
2015-12-29,175.77947998046875,92640700,0.010671996611407275,0.0,0.0,173.07946559361048,174.2712855021159
2015-12-30,174.53355407714844,63317700,-0.007088005400054387,0.0,0.0,173.79502432686942,174.3144104003906
2015-12-31,172.78761291503906,114877900,-0.010003469942161503,0.0,0.0,174.06138828822546,174.30354817708334
2016-01-04,170.3721923828125,222353500,-0.01397913016724317,0.0,0.0,173.76111929757255,174.12061920166016
2016-01-05,170.66036987304688,110845800,0.001691458483946029,0.0,0.0,173.19690159388952,173.95235137939454
2016-01-06,168.50762939453125,152112600,-0.012614179144912363,0.0,0.0,172.36631556919642,173.69098103841145
2016-01-07,164.46484375,213436100,-0.02399170683877927,0.0,0.0,171.01509748186385,173.3015914916992
2016-01-08,162.65960693359375,209817200,-0.010976429826853207,0.0,0.0,169.14082990373885,172.8441640218099
2016-01-11,162.82057189941406,187941300,0.000989581672148132,0.0,0.0,167.46754673549108,172.3929433186849
2016-01-12,164.13424682617188,172330500,0.008068236780112592,0.0,0.0,166.2313515799386,171.97877248128256
2016-01-13,160.04066467285156,221168900,-0.024940451078778625,0.0,0.0,164.7554190499442,171.45258433024088
2016-01-14,162.66806030273438,240795600,0.016417050224414087,0.0,0.0,163.61366053989954,170.9580866495768
2016-01-15,159.1762237548828,324846400,-0.02146602437720757,0.0,0.0,162.28060259137834,170.40757548014324
2016-01-19,159.3880615234375,195244400,0.0013308380080740978,0.0,0.0,161.5553479875837,169.94613240559895
2016-01-20,157.3455047607422,286547800,-0.012814992184310925,0.0,0.0,160.7961905343192,169.30398559570312
2016-01-21,158.22689819335938,195772900,0.005601643554783653,0.0,0.0,160.13995143345423,168.7268864949544
2016-01-22,161.47300720214844,168319600,0.02051553209886081,0.0,0.0,159.75977434430803,168.29730682373048
2016-01-25,159.03208923339844,130371700,-0.015116569704397786,0.0,0.0,159.61569213867188,167.83157958984376
2016-01-26,161.2018280029297,141036800,0.013643402284345907,0.0,0.0,159.40623038155692,167.4232920328776
2016-01-27,159.44740295410156,185681700,-0.010883406662089756,0.0,0.0,159.4449702671596,167.0685801188151
